P/R,4.0,3.0,2.0,1.5,1.0,0.8,0.6,0.4,0.2
0.32072,-12.3782,1.45751,0.894611,0.929973,0.957513,0.972129,0.986731,0.988558,1.00131
0.320935,-12.4061,1.48671,0.894422,0.929793,0.95742,0.972092,0.986709,0.988535,1.00131
0.323925,-12.7939,1.8918,0.891796,0.927292,0.956127,0.971577,0.986131,0.988217,1.00129
0.33152,-13.7791,2.92094,0.879799,0.920938,0.952842,0.970268,0.984666,0.98741,1.00123
0.339384,-14.7991,3.98657,0.867376,0.914171,0.94944,0.968912,0.983148,0.986574,1.00117
0.342939,-15.2603,4.4683,0.86176,0.911112,0.947902,0.9683,0.982461,0.986352,1.00115
0.346468,-15.7179,4.94638,0.856186,0.908076,0.946376,0.967451,0.98178,0.986133,1.00112
0.349457,-16.1057,5.35146,0.851464,0.905504,0.945036,0.966733,0.981203,0.985947,1.0011
0.357187,-17.1083,6.39885,0.834576,0.898853,0.94157,0.964874,0.979711,0.985465,1.00104
0.371246,-18.9319,8.30386,0.80386,0.884742,0.935267,0.961494,0.976998,0.98459,1.00094
0.375502,-19.4838,8.88047,0.790919,0.880471,0.933359,0.960471,0.976177,0.984325,1.00091
0.37639,-19.5991,9.0009,0.788216,0.87943,0.932961,0.960257,0.976005,0.984269,1.0009
0.379569,-20.0113,9.43154,0.778551,0.875708,0.931536,0.959493,0.975392,0.984071,1.00067
0.379892,-20.0532,9.47533,0.777568,0.875329,0.931341,0.959415,0.975329,0.984051,1.00065
0.3929,-21.7406,11.238,0.738008,0.860094,0.923492,0.956288,0.97226,0.983241,0.999693
0.397452,-22.331,11.8548,0.717828,0.854763,0.920746,0.955193,0.971186,0.982958,0.999359
0.397937,-22.3938,11.9205,0.715679,0.854032,0.920453,0.955077,0.971072,0.982928,0.999324
0.40362,-23.1309,12.6905,0.690485,0.845466,0.917591,0.95371,0.969731,0.982574,0.998907
0.405559,-23.3825,12.9532,0.66978,0.842543,0.916614,0.953244,0.969273,0.982453,0.998765
0.405774,-23.4104,12.9824,0.667479,0.842218,0.916506,0.953165,0.969223,0.98244,0.998749
0.41205,-24.2244,13.8328,0.600475,0.832759,0.913345,0.950856,0.967742,0.981297,0.998289
0.413881,-24.4619,14.0809,0.580921,0.828445,0.912422,0.950182,0.96731,0.980964,0.998155
0.414258,-24.5108,14.132,0.632013,0.827557,0.912232,0.950043,0.967221,0.980895,0.998128
0.419995,-25.2549,14.9093,0.51813,0.814046,0.909343,0.947933,0.965867,0.97985,0.997707
0.420695,-25.3458,15.0042,0.504229,0.812397,0.908841,0.947675,0.965702,0.979723,0.997656
0.422931,-25.6357,15.3071,0.459852,0.807132,0.907237,0.946852,0.965175,0.979316,0.997492
0.427779,-26.2645,15.964,0.363612,0.798596,0.903758,0.945069,0.964031,0.978433,0.997137
0.431711,-26.7746,16.4968,0.285552,0.791673,0.900937,0.943622,0.962889,0.977717,0.996849
0.437502,-27.5257,17.2815,0.170599,0.781478,0.896782,0.941491,0.961206,0.976663,0.996505
0.445689,-28.5877,18.3909,0.00806219,0.76637,0.890907,0.938479,0.958828,0.975172,0.996019
0.446039,-28.6331,18.4384,0.00111158,0.765724,0.890606,0.93835,0.958726,0.975108,0.995998
0.459344,-30.3588,20.2412,-0.263011,0.741173,0.879158,0.930912,0.954861,0.972686,0.995208
0.462846,-30.813,20.7156,-0.332517,0.7156,0.876145,0.928955,0.953844,0.972049,0.995
0.468421,-31.5361,21.471,-0.443193,0.706255,0.871348,0.925838,0.952225,0.971033,0.994669
0.471357,-31.9169,21.8688,-0.501471,0.701335,0.868822,0.924197,0.951372,0.970117,0.994495
0.473781,-32.2313,22.1973,-0.54959,0.697272,0.866389,0.922842,0.950668,0.969359,0.994351
0.477309,-32.6889,22.6753,-0.619631,0.675348,0.862848,0.920869,0.949643,0.968258,0.994141
0.479113,-32.923,22.9199,-0.655453,0.667981,0.861037,0.91986,0.949119,0.967694,0.994034
0.479329,-32.9509,22.9491,-0.659731,0.667101,0.860821,0.919706,0.949056,0.967627,0.994021
0.484473,-33.6182,23.6461,-0.761851,0.646099,0.855658,0.916015,0.94561,0.96602,0.993716
